K,美乃滋,0,小匙,31,,2,茶匙,3,份,1,適量,381,少許,89,tbsp,2,小包,3, 湯匙,3,包200g,1,大匙,228, 杯,1,小條,4,條,20,cc,3,（比例,1,㏄,5,克,6,公克,158,酌量,8, 大匙,3,G,6,碗,1,T,2,杯,15,塊,1,g,74,ml,1,包,5,匙,13,些許,1,隨意,6,湯匙,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,番薯,0,,12, 顆,3,小塊,6,個,47,cc,1, 條,3,顆,70,根,15,適量,65,少許,6,磚,1,份1,1, g,7,把,2,大匙,2,小球,1, 根,1,小條,11,條,258,大顆,1,小顆,1,㏄,1,克,66,只,1,公克,138,份,5,大片,1,個。削皮切塊。,1,大根,1, 塊,1,G,13,大條,7,條360g,1,斤,26,顆中,1, 克,3,個餐盒量,1,絛,1,些,1,隻,1, G,1,杯,7,塊,3,g,262,碗,1,條30cc,1,／3碗,2,包,6,片,5,匙,1,些許,1,數條,8,隨意,2,湯匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,洋菇,0,,7,數粒,1,朵左右,1,粒,28,個,74,瓶,1,茶匙,1,顆,104,適量,77,少許,8, oz,2, 公克,1, 朵,1,小包,1,棵,1,數個,3,把,1, 個,1,盒,80,顆左右,1, G,1,人份,1,斤,1,大顆,6,cc,2,小顆,1,克,21,小朵,1,公克,186,份,9,朵,249,大片,1, 大匙,1,杯,6,大湯匙,1,罐,15, pcs,1,碗,5,朵切片,1,元硬幣大小8顆,1,月10日,1,大匙,11,隻,4, g,3,支,1,數顆,8, 粒,1,g,115,盒子,1,粒左右,1, 顆,2,朵切末,1,數朵,4,包,10,大朵,3,些許,2,酌量,2,顆切片,1,隨意,2, 盒,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L,巧克力粉,0,小匙,22,,3, g,10, Tablespoon,1, tbsp,2,適量,141,少許,32, 匙 tsp,1,平匙,1, 公克,2,tbsp,3, 湯匙,2,個,1,量杯,2, 克 10 克,1,大匙,76,G,9,茶匙,8,裝飾用,1,克,104,公克,133,酌量,5,tsp,1,C,1,   g,1, 大匙,4, 杯,7,又0.5t,1,大茶匙,1,bsp,1, 克,2,T,5,大湯匙,1,  g,1,杯,14,g,427,ml,5,包,5,匙,7,些許,1,t,5, 茶匙,1,隨意,1,湯匙,19,點點,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,豆腐,0,大塊,15,,6,小塊,15,個,16, 包,1,顆,1,適量,39,少許,4,磅,1,磚,5,小包,1,數片,1, g,1,大匙,2,人份,2,少量,1,小盒,6,條,3,件,2,克,14,月4日,2,公克,50,份,16,方塊,1,／2個,1, 塊,7,G,1, 克,1,些,1,盒,404,塊,356,盒（15oz),1,g,51,全部,1,包,19,片,6,些許,1,小片,1,隨意,1, 盒,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,培根,0,,4,大塊,1, g,6, 包,1, 條,6, tbsp,1,適量,64,少許,13, 片,11,數片,5,個,2,條切丁,1,大匙,10,長片,1,分滿,1,條,152,枚,3,條撕碎,1,片200 g,1,克,15,公克,96,份,5,條切末,1,片左右,1,大片,1,片切段,1,G,3,杯,3, pcs,1,大厚片,1,g 切大丁,1,些,1,盒,20,大條,3,塊,1,g,75,長條,2,湯匙,1,條.,1,包,19,片,515, part,1,小匙,2,數條,3,隨意,5, 盒,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,雞腿,0,,13, g,1,只,1,根,7,適量,10,大盒,2,大片,1,份280g,1,整副,1,數個,2,盒,1,大匙,1,隻量,1,支;切塊狀,1,斤,2,件,3,㏄,1,克,9, 支,6,雙,1,份,11, 隻,6,隻 350g,1,G,2,馬克杯,1,汁,1,隻切塊,1,個,1,公克,32,支（600g),1,隻腿,1,隻,528,支,314,公斤,1,塊,19,g,27,支切塊,1,數支,1,片,23,大支,4,少許,1,隨意,1,大隻,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,杏仁,0,小匙,6,,6,錢,1, g,7,cl,3, 包,1,顆,13,適量,204,少許,41, 匙,2, 公克,1,粒,3,小包,1,杯 浸泡1個晚上,1,量杯,1,小把,1,盒,1,大匙,27,G,11,茶匙,1,克,97,公克,229,酌量,2, cup,1, 大匙,1, 把,1,把,1,tbs,1,碗,3,個,1,T,1,大湯匙,1,量米杯,1, 杯,6,杯,17,份,3,g,331, 克,1,ml,1,滴,1,飯碗,1,包,3,片,9,匙,1,裝飾用,1,隨意,1,湯匙,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,豆瓣醬,0,小匙,100,,1,瓶,2,茶匙,70,適量,50,小罐,1,少許,16,中匙,2,小盤,1,包,2, 湯匙,2,大匙,566,又2分之1湯匙,1,又0.33大匙,1, 包,1,㏄,1,／2大匙,1,公克,41,酌量,3,又0.5大匙,1,大T,1, 大匙,3, 杯,1,克,6,罐,2,碗,5,T,8,大湯匙,1,杯,9,cc,3, 小匙,1,g,23,:01,1,ml,1,tbsp,2,匙,83,t,5,湯匙,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,枸杞,0,小匙,21,,1,數粒,1,粒,20, g,2,茶匙,17,顆,20,大把,4,適量,198,少許,165, 公克,1,錢,45,元硬幣大小,1,來顆,1, 小匙,1,把,23,小把,30, 碗,1,大匙,114, 把,3,少量,9,小碟,2,cc,1,杯米杯,1,克,31,公克,177,酌量,3,元,1, 大匙,1,G,1,數顆,4,米杯,1,小撮,3,碗,8,個,2,T,2,大匙',1,些,2, 杯,1,支,1,小蝶,1,杯,5,份,1,g,70, 茶匙,1,包,1,分,1,匙,12,些許,4,小搓,2,錢2分,1,隨意,2,湯匙,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,地瓜粉,0,小匙,14,,4, tsp,1, g,4,茶匙,2,適量,345,少許,58,:02:01,1,:02:03,1, 公克,1, 湯匙,1,小碗,2,大匙,194, G,1,少量,3,克,20,公克,114,酌量,6, 大匙,2,G,4,斤,1,米杯,1,碗,22,T,4,.5ml,1,量米杯,2,碗公,1,杯,94,份,1,大碗,1,g,99, 克,1,:01,1, c.c.,1,:05,1,盤,1,包,2,匙,14,些許,1,ml,1,湯匙,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,辣椒醬,0,小匙,125,包,5,茶匙,61,適量,96, c.c,1,少許,49,中匙,9,tsp,1, 湯匙,1,大匙,490, Tbsp,1,cc,4,㏄,2,克,3,大湯匙,1,酌量,4,微量,1,又0.5大匙,1,斤,1, 大匙,6, 小匙,2,罐,1,bsp,1,T,5,公克,41,－3小匙,1,數滴,4,－2大匙,1,杯,10,份,1,g,13, 茶匙,1,滴,1,tbsp,2,片,1,匙,47,些許,1,t,1,ml,1,湯匙,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,蛤,0,,3,粒,44,個,88,cc,2, 斤,1,顆,232,來個,2,大碗,1,少許,8,大盤,1, 公克,2,錢,1,來顆,3, g,6,把,1,小碗,1,隻,1,顆左右,2,人份,5,公斤,1,小盒,1,條,1,台斤,4,克,39,大匙,9,公克,140,份,5,元,8,罐,2,G,3,杯,2,適量,97,斤,137, 個,1, pcs,1,碗,8,塊,3, 元,1,盒,3,數顆,10, 粒,1,kg,1,小袋,2,g,110, 克,1, c.c.,1, 顆,4,包,4,些許,1,酌量,3,ml,2,隨意,7,湯匙,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,醋,0,小匙,131,,2,個,1,Cup,1, ml,3,顆,1,適量,109,大碗,2, c.c,1,少許,57, 匙,1,勺,1,喝湯匙,1,又0.5小匙,1, 湯匙,3,小瓶,1,CC,4,大匙,311, 杯,2,人份,1,少量,2,瓶,1,ts,1,t,2,數滴,1,cc,84,cc.,1,㏄,48,克,5,ｃｃ,1,公克,20,酌量,2,微量,1,c.c,1,大T,1,杯米30cc,1, 大匙,8,G,1,杯,13,c.c.,1,大茶匙,1,斤,2,c.c..,1,碗,12,T,7, 茶匙,2,量米杯,1,些,1, 小匙,2,瓶600CC,2,g,23,荼匙,1,ml,17,小勺,1,小杯,1,茶匙,29,匙,42,些許,3,中匙,3, cc,2,湯匙,25,:02:01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,巴西里,0,小匙,61,錢,1,小瓣,1,茶匙,87,根,6,幾朵,1,大把,3,適量,261,小枝,1,少許,272,枝,3,小株,4, 湯匙,2,戳,1,株,12,把,11,小把,13,大匙,50, 杯,2,少量,3,把剁碎,1,條,1,葉,1,小束,4,克,3,小朵,3,公克,45,酌量,22,朵,2,些許,4,tsp,1,毫升,1,把 切碎,1,把切末,1, 大匙,5, 把,1,杯,2,撮,1,小撮,2,束,6, . 2 公克,4,小把 切碎,1, tbsp,1,隻,2, g,3,支,10, 小匙,1,茶匙 切碎,1,G,3,g,22,ml,6,包,1,片,2,匙,7,裝飾用,2,小搓,2, 茶匙,4,隨意,4,湯匙,21, 小株,1,點點,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,芝麻,0,小匙,42,,3,數粒,1,粒,4,個,5,茶匙,11,顆,4,適量,297,少許,243,ｇ,1, 片,1, 公克,2,tbsp,1, g,2,把,2,小把,3,大匙,96, 杯,1,少量,6,點,1,cc,1,小顆,1,克,18,公克,63,酌量,16,些許,2,微量,1, 大匙,2,G,2, 小匙,1,斤,2,盎司,1,碗,4,塊,1,T,4,數片,2,盒,2, tb,1,尖匙,1,杯,6,份,2,g,81,喝湯匙,1, 顆,1,包,2,片,5,匙,8,裝飾用,1,t,1,隨意,7,湯匙,8,點點,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,蛋液,0,小匙,5,,2,粒,5,個,35,茶匙,16,只,2,個雞蛋,1,適量,252,個蛋,1,少許,134, 公克,2,顆雞蛋,1, g,3, 個,1,大匙,67,少量,2,顆蛋,3,cc,12,顆量,2,克,32,月2日,1,公克,56,份,1,㏄,14,顆,161,罐,1,碗,1,月3日,1,些,1,隻,1, 份,1,毫升,2,g,94,ml,7,分之1個,1,個份,2,些許,1,酌量,1,C.C,1,隨意,1,湯匙,2,點點,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,花椒,0,小匙,166,,1,數粒,2, 小把,1,錢,45, g,4,茶匙,99,顆,1,適量,106,少許,108,大匙多,1,粒,15,小盤,1, 小撮,1,小包,1,來顆,1,到4粒,1,把,1,小把,3,大匙,91,數顆,1,克,24,個湯匙,1,酌量,1,幾粒,1,大T,1, 大匙,2,G,1,杯,2,撮,1,小撮,4,碗,1,公克,172, 小匙,1,幾顆,1,份,1,g,30, 克,2,ml,4,tbsp,1,匙,16,些許,1,小搓,1,隨意,1,湯匙,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,青椒,0,,6,小匙,2,粒,16,個,199,茶匙,1,月2日,4,顆,161,根,5,份,1,適量,83,／2顆,1,圈,1,少許,27, g,1, 個,1,工靠,1,大匙,8,人份,1,少量,1,條,32,大顆,4,克,7,月4日,1,月1日,1,公克,259,酌量,2,／2個,1,杯,2,月3日,2,些,1,盒,1,顆切丁,1,支,2,大條,1,塊,4,g,60, 顆,7,小片,3,片,10,／8顆,1,些許,2,隨意,4,整條,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,魚露,0,小匙,128,,3,茶匙,80, tbsp,1, CC,1,適量,67,少許,39,中匙,11,.5g,1,分滿量米杯,1, 湯匙,2,量杯,1,大匙,389, cc,1,cc,15,㏄,23,大匙又2,1,公克,13,酌量,1,克,2,微量,1,c.c,1, c.c.,1, 大匙,5, 小匙,2,少量,1,T,6,.5ml,1, tsp,1,數滴,7,杯,4,毫升,3,小湯匙,1,g,10,+.5小匙,1,:01,1,ml,10,滴,4,tbsp,1,匙,42,t,2, 茶匙,1,湯匙,36,點點,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,小番茄,0,,2,數粒,4,粒,63,個,96,顆,443, 小盒,1,適量,89,少許,16,小粒,1,小盤,1,數片,1,來顆,2,數個,5,把,2,小碗,2,大匙,2,人份,2,小顆,1,克,8,公克,40,酌量,1, 杯,1,杯,3,斤,13,米杯,1, pcs,3,碗,4, 粒,2,些,2,盒,8,數顆,33,顆對切,1,大碗,1,g,38,顆以上,1,來個,1,湯匙,1, 顆,7,包,2,片,1, 個,3,些許,1,隨意,6, 盒,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,吉利丁　,0,小匙,18,,2, g,4,克左右,1,茶匙,6,適量,5, 片,8, 公克,2,片10G,1,gx5片,1,小包,1, 湯匙,1,個,1,大匙,19,袋,1,g 泡水,1,TEA,2,條,2,克,42,公克,183,tsp,1,g 1茶匙,1,公兄,1,G,8,oz1盒,1, pc,1, 克,7,TABLE,1,.5ml,1,片 10g,1,盒,1, 小匙,1,又0.25小匙,1,塊,1,g,218,ml,8,包,13,片,338,匙,2, 茶匙,6,湯匙,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
