V1,V2.y
V1,V2
GG0014,0.31010638297875
GG0015,0.05
GG0016,NA
GG0017,NA
GG0018,0.62
GG0019,NA
GG0020,0.26
GG0021,0.47
GG0022,0.47
GG0023,NA
GG0024,0.211428571428571
GG0025,NA
GG0026,NA
GG0027,0.3003658536585
GG0028,NA
GG0029,NA
GG0030,NA
GG0031,NA
GG0032,NA
GG0033,NA
GG0034,NA
GG0035,0.922311396468571
GG0036,NA
GG0037,NA
GG0038,NA
GH0001,NA
GH0002,0.485825825825667
GH0003,0.16009009009
GH0004,0.48
GH0005,NA
GH0006,0.555
GH0007,NA
GH0008,NA
GH0009,NA
GH0010,3.08
GH0011,NA
GH0012,2.73190476190333
GH0013,2
GH0014,NA
GH0015,3.33007936508
GH0016,NA
GH0017,NA
GH0018,NA
GH0019,NA
GH0020,2.4
GH0021,NA
GH0022,NA
GH0023,NA
GH0024,NA
GH0026,NA
GH0027,NA
GH0028,NA
GH0029,3.65548262548286
GH0030,9.74604823747636
GH0031,3.67
GH0032,NA
GH0033,NA
GH0034,NA
GH0036,2.82
GH0037,NA
GH0038,3.15
HA0001,1.66965848603326
HA0002,3.75
HA0003,NA
HA0004,2.2
HA0005,NA
HA0006,0.363555008210286
HA0007,3.65791005291056
HA0008,NA
HA0009,2.040392156865
HA0010,1.00641543983017
HA0011,NA
HA0012,NA
HA0013,0.936576180177304
HA0014,NA
HA0015,1.357320261438
HA0016,2.47
HA0017,2.22
HA0018,2.39666666666667
HA0019,0.985
HA0020,0.689117647059
HA0021,2.57
HA0022,3
HA0023,2.34706349206333
HA0024,2.60666666666667
HA0025,1.792685185185
HA0026,2.92
HA0027,1.6106097561
HA0028,1.91
HA0029,NA
HA0030,NA
HA0031,2.2125
HA0032,0.59
HA0033,2.44333333333333
HA0034,2.84166666666667
HA0035,1.97
HA0036,NA
HA0037,NA
HA0038,NA
HA0039,NA
HA0040,NA
HA0041,4.16
HA0042,NA
HA0043,1.05
HA0044,1.945
HA0045,NA
HA0046,NA
HA0047,NA
HA0048,4.19
HB0001,NA
HB0002,NA
HB0003,NA
HB0004,0.48
HB0005,3.11875
HB0006,1.53994161617161
HB0007,1.87149425287333
HB0008,1.61473675330417
HB0009,2.86
HB0010,0.96
HB0011,1.934574712644
HB0012,5.45
HB0013,0.5
HB0014,1.88287891015
HB0015,1.6811945031725
HB0016,1.3860349611525
HB0017,NA
HC0001,5.29801436429574
HC0002,4.60761904761857
HC0003,NA
HC0004,0
HC0005,13.5042752915076
HC0006,10.3381481481556
HC0007,6.97410091180846
HC0008,5.31607689436316
HC0009,2.67202547211267
HC0010,NA
HC0011,5.785634920635
HC0012,8.28485887096875
HC0013,3.4
HC0014,10.2628218694917
HC0015,4.5
HC0016,8.85
HC0017,5.41043672014273
HC0018,0.972222222222222
HC0019,5.60936813186833
HC0020,4.07
HC0021,NA
HC0022,2.21428571428571
HC0023,2.12621031746033
HC0024,3.20777777777778
HC0025,3.18333333333333
HC0026,2.59294314381308
HC0027,1.47267973856207
HC0028,2.46353460972014
HC0029,2.57125
HC0030,NA
HC0031,0.11
HC0032,NA
HC0033,3.76
HC0034,0.606666666666667
HC0035,1.06
HC0036,NA
HC0037,NA
HC0038,2.075
HC0039,NA
HC0040,NA
HC0041,NA
HC0042,NA
HC0043,2.7759963991
HC0044,NA
HC0045,0.25
HC0046,NA
HC0047,NA
HC0048,NA
HC0049,NA
HC0050,NA
HC0051,4.9
HC0052,NA
HC0053,NA
HC0054,NA
HC0055,5.34
HC0056,19.5082905982942
HC0057,6.89426356588333
HC0058,NA
HC0059,4.14
HC0060,4
HC0061,2.8
HC0062,NA
HC0063,NA
HD0001,4.93
HD0002,2.6
HD0003,NA
HD0004,3.9834632034619
HD0005,NA
HD0006,0.649960784313644
HD0007,NA
HD0008,NA
HD0009,NA
HD0010,2.524
HD0011,3.40888888888889
HD0012,NA
HD0013,9
HD0014,NA
HD0015,NA
HD0016,NA
HD0017,0.32
HD0018,NA
HD0019,NA
HD0020,0.738
HD0021,0.6502032520325
HD0022,NA
HD0023,NA
HD0024,NA
HD0025,NA
HE0001,2.69849794238667
HE0002,NA
HE0003,2.5
HE0004,NA
HE0005,NA
HE0006,NA
HE0007,NA
HE0008,NA
HE0009,NA
HE0010,3.17833333333333
HE0011,0.966
HE0012,NA
HE0013,NA
HE0014,NA
HE0015,3.615
HE0016,3.0475
HE0017,NA
HE0018,NA
HE0019,NA
HE0020,NA
IA0001,1.93
IA0002,3.14
IA0003,NA
IA0004,NA
IA0005,NA
IA0006,1.77
IA0007,0.408412698412667
IA0008,NA
IA0009,0.82
IA0010,NA
IA0011,2.12666666666667
IA0012,2.41
IA0013,NA
IB0001,NA
IB0002,NA
IB0003,NA
IB0004,NA
IB0005,NA
IB0006,NA
IB0007,1.12625
IB0008,2.041666666665
IB0009,0.174
IB0010,1.60928131562777
IB0011,0.2775
IB0012,2.20333333333333
IB0013,1.08888888888889
IB0014,NA
IB0015,0.356923076923
IB0016,NA
IB0017,0.295
IB0018,NA
IB0019,NA
IB0020,0.32
IB0021,NA
IB0022,NA
IB0023,NA
IB0024,NA
IB0025,NA
IB0026,NA
IB0027,NA
IB0028,0.31
IB0029,2.31333333333333
IB0030,0.243131720430125
IB0031,NA
IB0032,NA
IB0033,NA
IB0034,NA
IB0035,NA
IB0036,2.185
IB0037,0.25
IB0038,NA
IB0039,2.24
IB0040,1.55
